pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,timestamp,orientation_covariance,angular_velocity_covariance,linear_acceleration_covariance,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,enc1,enc2,enc3,enc4,vel1,vel2,vel3,vel4,m1current,m2current,m3current,m4current
-2.5320632457733154,1.992111563682556,1.2125821113586426,0.1320268511772155,-0.1461141407489776,0.7181552052497864,0.6674373745918274,1.1539394855499268,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.000799999999999992,0.04,0.014400000000000001,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.48148148148148,-41.44444444444444,-44.51851851851852
-2.5320215225219727,1.9921131134033203,1.2125791311264038,0.13204126060009,-0.145933598279953,0.7180618047714233,0.6675744652748108,1.1626219749450684,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.000844444444444436,0.04,0.0152,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.44444444444444,-41.333333333333336,-44.55555555555556
-2.5320465564727783,1.9920790195465088,1.2125537395477295,0.13203826546669,-0.1462797820568084,0.7178385257720947,0.6677394509315491,1.1711392402648926,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.00088888888888888,0.04,0.016,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.407407407407405,-41.22222222222222,-44.592592592592595
-2.5320279598236084,1.9920775890350344,1.2125110626220703,0.1320269405841827,-0.1464109271764755,0.7177958488464355,0.6677588224411011,1.1791479587554932,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.000933333333333324,0.04,0.016800000000000002,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.370370370370374,-41.111111111111114,-44.629629629629626
-2.532060146331787,1.9920698404312132,1.212476372718811,0.1321471631526947,-0.1462375521659851,0.7178760766983032,0.6676868200302124,1.1884820461273193,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.000977777777777768,0.04,0.0176,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.333333333333336,-41.0,-44.666666666666664
-2.532026767730713,1.9920800924301147,1.2124674320220947,0.1320830285549163,-0.1462689787149429,0.7178687453269958,0.6677005290985107,1.1963183879852295,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.001022222222222212,0.04,0.0184,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.2962962962963,-40.888888888888886,-44.7037037037037
-2.532000780105591,1.9920707941055296,1.2124946117401123,0.1320246756076812,-0.1463548243045807,0.7178224325180054,0.6677430272102356,1.2048656940460205,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0010666666666666559,0.04,0.019200000000000002,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.25925925925926,-40.77777777777778,-44.74074074074074
-2.5320159196853638,1.992081046104431,1.212485134601593,0.13205752521753306,-0.14629387855529785,0.7178500294685364,0.667720228433609,1.2080121040344238,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0011111111111111,0.04,0.02,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.22222222222222,-40.666666666666664,-44.77777777777778
-2.5320310592651367,1.9920912981033323,1.2124756574630735,0.1320903748273849,-0.146232932806015,0.7178776264190674,0.6676974296569824,1.2354307174682617,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0010185185185185085,0.04083333333333333,0.02,0.0008333333333333334,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.18518518518518,-40.55555555555556,-44.81481481481482
-2.5320019721984863,1.992089867591858,1.2124873399734497,0.1320477724075317,-0.1462670415639877,0.717860758304596,0.6677164435386658,1.2449994087219238,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0009259259259259167,0.04166666666666667,0.02,0.0016666666666666668,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.148148148148145,-40.44444444444444,-44.851851851851855
-2.532026052474976,1.9920719861984253,1.2125277519226074,0.1319900602102279,-0.1463462859392166,0.7177729606628418,0.6678049564361572,1.2553167343139648,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.000833333333333325,0.0425,0.02,0.0025,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.111111111111114,-40.333333333333336,-44.888888888888886
-2.5320169925689697,1.992136001586914,1.212580919265747,0.1320722848176956,-0.1460655182600021,0.7180117964744568,0.6675934195518494,1.26119065284729,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0007407407407407334,0.043333333333333335,0.02,0.0033333333333333335,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.074074074074076,-40.22222222222222,-44.925925925925924
-2.532012224197388,1.9920248985290527,1.212555170059204,0.1319840252399444,-0.1460435539484024,0.7180113792419434,0.6676160097122192,1.2675812244415283,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0006481481481481417,0.04416666666666667,0.02,0.004166666666666667,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.03703703703704,-40.111111111111114,-44.96296296296296
-2.5320416688919067,1.9920717477798464,1.21257746219635,0.1319683417677879,-0.1460677683353424,0.7180478572845459,0.6675745844841003,1.2697227001190186,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.00055555555555555,0.045,0.02,0.005,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-62.0,-40.0,-45.0
-2.532071113586426,1.99211859703064,1.212599754333496,0.1319526582956314,-0.1460919827222824,0.7180843353271484,0.6675331592559814,1.2738640308380127,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0004629629629629584,0.04583333333333334,0.02,0.005833333333333334,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.333333333333332,-62.666666666666664,-38.666666666666664,-44.666666666666664
-2.532034397125244,1.992035150527954,1.2125619649887085,0.1320713758468628,-0.1459537595510482,0.7181021571159363,0.6675208210945129,1.2842981815338135,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0003703703703703667,0.04666666666666667,0.02,0.006666666666666667,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.666666666666668,-63.333333333333336,-37.333333333333336,-44.333333333333336
-2.5320361852645874,1.9921082258224487,1.2125704288482666,0.13207291066646576,-0.14628963917493815,0.7180205285549164,0.6675346791744232,1.2966208457946777,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.000277777777777775,0.0475,0.02,0.007500000000000001,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-64.0,-36.0,-44.0
-2.5320379734039307,1.9921813011169436,1.2125788927078247,0.1320744454860687,-0.1466255187988281,0.7179388999938965,0.6675485372543335,1.2968640327453613,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.00018518518518518341,0.04833333333333334,0.02,0.008333333333333333,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.916666666666664,-36.583333333333336,-44.0
-2.53210973739624,1.992175817489624,1.2126291990280151,0.1320139020681381,-0.1460727304220199,0.7180163264274597,0.6675984263420105,1.3013219833374023,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,9.259259259259182e-05,0.04916666666666667,0.02,0.009166666666666667,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.833333333333336,-37.166666666666664,-44.0
-2.532078742980957,1.9921011328697205,1.212591290473938,0.1320463567972183,-0.14594794809818265,0.7180457711219788,0.6675876080989838,1.302502155303955,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0,0.05,0.02,0.01,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.75,-37.75,-44.0
-2.532047748565674,1.992026448249817,1.2125533819198608,0.1320788115262985,-0.1458231657743454,0.7180752158164978,0.667576789855957,1.3091022968292236,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0,0.05,0.017142857142857144,0.008571428571428572,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.666666666666664,-38.333333333333336,-44.0
-2.532073736190796,1.991998553276062,1.2125080823898315,0.1320665776729583,-0.1462481617927551,0.7178616523742676,0.6677159070968628,1.3176486492156982,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0,0.05,0.014285714285714287,0.0071428571428571435,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.583333333333336,-38.916666666666664,-44.0
-2.5320169925689697,1.9921079874038696,1.2125872373580933,0.1320390254259109,-0.1461217850446701,0.718029260635376,0.6675688028335571,1.3403356075286865,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0,0.05,0.011428571428571429,0.005714285714285714,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.5,-39.5,-44.0
-2.5320372581481934,1.99223268032074,1.212679743766785,0.1320073902606964,-0.1460933983325958,0.7179861664772034,0.6676276326179504,1.3411064147949219,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0,0.05,0.008571428571428572,0.004285714285714286,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.416666666666664,-40.083333333333336,-44.0
-2.5320661067962646,1.992250919342041,1.212683916091919,0.1320011913776397,-0.1460245996713638,0.7180219888687134,0.6676054000854492,1.3416743278503418,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0,0.05,0.005714285714285715,0.0028571428571428576,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.333333333333336,-40.666666666666664,-44.0
-2.532041549682617,1.9922552108764648,1.2126693725585938,0.13197922706604,-0.146011009812355,0.7180055379867554,0.6676303744316101,1.3498475551605225,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0,0.05,0.0028571428571428567,0.0014285714285714284,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.25,-41.25,-44.0
-2.532042145729065,1.9921759963035583,1.2126244902610779,0.13202896714210505,-0.14598952233791346,0.7179593741893768,0.6676749289035797,1.3513882160186768,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0,0.0,0.05,0.0,0.0,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.166666666666664,-41.833333333333336,-44.0
-2.5320427417755127,1.992096781730652,1.212579607963562,0.1320787072181701,-0.1459680348634719,0.7179132103919983,0.6677194833755493,1.3585968017578125,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,3.584229390680968e-05,3.584229390680968e-05,0.04935483870967742,0.0012903225806451613,0.0003225806451612903,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.083333333333336,-42.416666666666664,-44.0
-2.532041072845459,1.9920913577079773,1.2125362753868103,0.1320714950561523,-0.14612863957881922,0.7178907692432404,0.6677098572254181,1.3660218715667725,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,7.168458781361935e-05,7.168458781361935e-05,0.04870967741935484,0.0025806451612903226,0.0006451612903225806,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-24.0,-63.0,-43.0,-44.0
-2.5320394039154053,1.9920859336853027,1.2124929428100586,0.1320642828941345,-0.1462892442941665,0.7178683280944824,0.6677002310752869,1.3670167922973633,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.00010752688172042902,0.00010752688172042902,0.04806451612903226,0.003870967741935484,0.000967741935483871,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.933333333333334,-63.03333333333333,-42.56666666666667,-44.0
-2.532010793685913,1.992060661315918,1.2124981880187988,0.1320322602987289,-0.1463838517665863,0.7177891731262207,0.6677709221839905,1.3760936260223389,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0001433691756272387,0.0001433691756272387,0.04741935483870968,0.005161290322580645,0.0012903225806451613,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.866666666666667,-63.06666666666667,-42.13333333333333,-44.0
-2.532019853591919,1.9919917583465576,1.212490797042847,0.1320405453443527,-0.1463873237371444,0.7178702354431152,0.6676813364028931,1.3844010829925537,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0001792114695340484,0.0001792114695340484,0.0467741935483871,0.0064516129032258064,0.0016129032258064516,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.8,-63.1,-41.7,-44.0
-2.53200101852417,1.9920800924301147,1.212502360343933,0.1320300698280334,-0.1463468521833419,0.7178472876548767,0.6677170395851135,1.3929171562194824,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.00021505376344085805,0.00021505376344085805,0.046129032258064515,0.007741935483870968,0.001935483870967742,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.733333333333334,-63.13333333333333,-41.266666666666666,-44.0
-2.53199315071106,1.9920752048492432,1.2125167846679688,0.1320077925920486,-0.1463944464921951,0.7178177237510681,0.6677427887916565,1.4014625549316406,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.00025089605734766776,0.00025089605734766776,0.04548387096774194,0.00903225806451613,0.0022580645161290325,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.666666666666668,-63.166666666666664,-40.833333333333336,-44.0
-2.5320074558258057,1.9920830726623533,1.2125073671340942,0.1319507658481598,-0.1463761776685714,0.7178100347518921,0.667766273021698,1.411414623260498,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0002867383512544774,0.0002867383512544774,0.044838709677419354,0.01032258064516129,0.0025806451612903226,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.6,-63.2,-40.4,-44.0
-2.532064199447632,1.992039442062378,1.2124733924865725,0.1320173144340515,-0.1462864875793457,0.7179984450340271,0.667570173740387,1.4189097881317139,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.00032258064516128707,0.00032258064516128707,0.04419354838709678,0.01161290322580645,0.0029032258064516127,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.533333333333335,-63.233333333333334,-39.96666666666667,-44.0
-2.532064199447632,1.992088198661804,1.2124857902526855,0.1320850402116775,-0.1462224274873733,0.7177954316139221,0.667789101600647,1.427783489227295,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0003584229390680968,0.0003584229390680968,0.043548387096774194,0.012903225806451613,0.0032258064516129032,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.466666666666665,-63.266666666666666,-39.53333333333333,-44.0
-2.532057523727417,1.9920907020568848,1.2125740051269531,0.1320535838603973,-0.1461170315742492,0.7180637121200562,0.6675299406051636,1.4357326030731201,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.00039426523297490644,0.00039426523297490644,0.04290322580645162,0.014193548387096775,0.0035483870967741938,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.4,-63.3,-39.1,-44.0
-2.5320143699646,1.9921027421951292,1.2125768661499023,0.1320241093635559,-0.1459398567676544,0.7180377244949341,0.6676025390625,1.4439129829406738,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0004301075268817161,0.0004301075268817161,0.04225806451612903,0.015483870967741935,0.003870967741935484,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.333333333333332,-63.333333333333336,-38.666666666666664,-44.0
-2.5320754051208496,1.9920843839645384,1.212518334388733,0.1321478188037872,-0.1461348980665207,0.7179216146469116,0.6676601767539978,1.452483892440796,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0004659498207885258,0.0004659498207885258,0.04161290322580645,0.016774193548387096,0.004193548387096774,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.266666666666666,-63.36666666666667,-38.233333333333334,-44.0
-2.5320241451263428,1.9921305179595947,1.2125753164291382,0.1320677995681762,-0.1460751891136169,0.7180554270744324,0.6675451397895813,1.4617173671722412,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0005017921146953355,0.0005017921146953355,0.04096774193548387,0.01806451612903226,0.004516129032258065,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.2,-63.4,-37.8,-44.0
-2.532038927078247,1.9920889139175413,1.2125118970870972,0.1321721971035003,-0.1459535807371139,0.717980682849884,0.6676315665245056,1.473604679107666,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0005376344086021451,0.0005376344086021451,0.04032258064516129,0.01935483870967742,0.004838709677419355,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.133333333333333,-63.43333333333333,-37.36666666666667,-44.0
-2.532107353210449,1.9920973777771,1.2126119136810305,0.1321133375167846,-0.1460551768541336,0.7180750370025635,0.6675195097923279,1.478682041168213,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0005734767025089548,0.0005734767025089548,0.03967741935483871,0.02064516129032258,0.005161290322580645,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.066666666666666,-63.46666666666667,-36.93333333333334,-44.0
-2.53211522102356,1.9921681880950928,1.2126185894012451,0.1319902688264846,-0.1459680348634719,0.7180723547935486,0.6675657033920288,1.4894909858703613,[0.0159 0.     0.     0.     0.0159 0.     0.     0.     0.0159],[0.04 0.   0.   0.   0.04 0.   0.   0.   0.04],[0.017 0.    0.    0.    0.017 0.    0.    0.    0.017],0.2227803976160846,0.0540166169562287,-0.8902060545837245,0.3936804286640399,0.0,0.0006093189964157645,0.0006093189964157645,0.03903225806451613,0.02193548387096774,0.005483870967741935,41228.0,41225.0,41345.0,41342.0,0.0,0.0,0.0,0.0,-23.0,-63.5,-36.5,-44.0
